timestamp,battery,current,irradiance,panel_tilt,power,temperature,voltage
2025-05-06T21:44:03.832000,26.83,,,,,,
2025-05-06T21:44:03.834000,,,,22.95,,,
2025-05-06T21:44:08.836000,,2.21,,,,,12.83
2025-05-06T21:44:08.837000,,,634.15,,32.34,,
2025-05-06T21:44:08.838000,71.55,,,,,39.64,
2025-05-06T21:44:08.839000,,,,72.09,,,
2025-05-06T21:44:13.842000,,,,,,,13.14
2025-05-06T21:44:13.854000,,4.51,,,,,
2025-05-06T21:44:13.871000,,,,,56.49,,
2025-05-06T21:44:13.880000,,,,,,31.92,
2025-05-06T21:44:13.881000,72.35,,,,,,
2025-05-06T21:44:13.882000,,,,58.78,,,
2025-05-06T21:44:13.884000,,,473.66,,,,
2025-05-06T21:44:18.883000,,4.46,,,,,13.11
2025-05-06T21:44:18.884000,72.15,,789.48,,57.49,24.04,
2025-05-06T21:44:18.885000,,,,22.51,,,
2025-05-06T21:44:23.887000,,3.69,,,45.83,,12.67
2025-05-06T21:44:23.888000,,,835.17,,,36.34,
2025-05-06T21:44:23.889000,83.44,,,28.82,,,
2025-05-06T21:44:28.891000,,2.34,,,33.4,,14.39
2025-05-06T21:44:28.892000,,,922.96,,,,
2025-05-06T21:44:28.893000,93.75,,,11.1,,25.83,
2025-05-06T21:44:33.901000,,3.46,,,,,14.12
2025-05-06T21:44:33.902000,,,,,47.92,,
2025-05-06T21:44:33.903000,,,536.1,,,35.17,
2025-05-06T21:44:33.904000,95.25,,,,,,
2025-05-06T21:44:33.909000,,,,7.54,,,
2025-05-06T21:44:38.910000,,,,,,,12.06
2025-05-06T21:44:38.911000,,2.4,,,,,
2025-05-06T21:44:38.912000,,,531.89,,27.55,,
2025-05-06T21:44:38.913000,,,,,,33.03,
2025-05-06T21:44:38.914000,90.84,,,,,,
2025-05-06T21:44:38.915000,,,,5.97,,,
2025-05-06T21:44:43.915000,,4.41,,,56.59,,12.65
2025-05-06T21:44:43.916000,,,537.82,,,,
2025-05-06T21:44:43.917000,51.14,,,78.47,,33.51,
2025-05-06T21:44:48.947000,,2.03,615.46,,25.2,21.98,13.27
2025-05-06T21:44:48.950000,37.89,,,,,,
2025-05-06T21:44:48.953000,,,,83.28,,,
2025-05-06T21:44:53.954000,,,,,,,11.2
2025-05-06T21:44:53.955000,,3.23,,,37.61,,
2025-05-06T21:44:53.956000,,,271.97,,,30.0,
2025-05-06T21:44:53.957000,51.15,,,48.72,,,
2025-05-06T21:44:58.959000,,2.89,,,28.19,,10.73
2025-05-06T21:44:58.960000,,,821.52,,,,
2025-05-06T21:44:58.961000,21.04,,,,,27.06,
2025-05-06T21:44:58.962000,,,,34.28,,,
2025-05-06T21:45:03.964000,,3.43,,,,,11.55
2025-05-06T21:45:03.965000,,,,,41.77,,
2025-05-06T21:45:03.966000,,,585.32,,,24.1,
2025-05-06T21:45:03.967000,20.87,,,55.24,,,
2025-05-06T21:45:08.969000,,3.7,,,,,13.35
2025-05-06T21:45:08.970000,,,674.29,,48.66,,
2025-05-06T21:45:08.971000,45.0,,,,,20.83,
2025-05-06T21:45:08.972000,,,,31.21,,,
2025-05-06T21:45:13.972000,,,,,,,11.23
2025-05-06T21:45:13.975000,38.79,4.76,438.61,59.11,51.89,37.78,
2025-05-06T21:45:18.977000,,2.58,,,24.36,,10.67
2025-05-06T21:45:18.978000,96.41,,676.34,,,35.24,
2025-05-06T21:45:18.979000,,,,85.09,,,
2025-05-06T21:45:23.981000,,3.35,,,45.01,,12.13
2025-05-06T21:45:23.982000,,,,,,28.61,
2025-05-06T21:45:23.983000,88.65,,271.8,34.75,,,
2025-05-06T21:45:28.985000,,4.88,,,57.9,,12.64
2025-05-06T21:45:28.986000,,,310.04,,,22.49,
2025-05-06T21:45:28.987000,61.86,,,52.49,,,
2025-05-06T21:45:33.990000,,4.68,,,60.56,,14.0
2025-05-06T21:45:33.991000,57.66,,684.39,,,32.14,
2025-05-06T21:45:33.993000,,,,18.46,,,
2025-05-06T21:45:38.994000,,,,,,,14.29
2025-05-06T21:45:38.995000,,4.67,,,,,
2025-05-06T21:45:38.996000,,,,,63.19,,
2025-05-06T21:45:38.997000,,,627.32,,,,
2025-05-06T21:45:38.998000,32.6,,,,,30.75,
2025-05-06T21:45:38.999000,,,,84.56,,,
2025-05-06T21:45:43.998000,,2.61,,,,,12.66
2025-05-06T21:45:43.999000,,,536.27,,34.56,,
2025-05-06T21:45:44.000000,45.33,,,20.08,,30.22,
2025-05-06T21:45:49.003000,,4.85,,,64.05,,13.36
2025-05-06T21:45:49.004000,,,279.04,,,,
2025-05-06T21:45:49.005000,45.97,,,,,24.09,
2025-05-06T21:45:49.006000,,,,48.26,,,
2025-05-06T21:45:54.007000,,3.83,,,,,12.06
2025-05-06T21:45:54.009000,,,347.7,,41.69,,
2025-05-06T21:45:54.010000,27.11,,,,,23.56,
2025-05-06T21:45:54.011000,,,,39.56,,,
2025-05-06T21:45:59.012000,,4.1,,,,,11.49
2025-05-06T21:45:59.013000,,,,,47.8,,
2025-05-06T21:45:59.014000,24.42,,309.17,,,31.65,
2025-05-06T21:45:59.015000,,,,53.43,,,
2025-05-06T21:46:04.017000,,3.23,,,35.27,,12.09
2025-05-06T21:46:04.019000,,,846.72,,,32.27,
2025-05-06T21:46:04.020000,94.91,,,,,,
2025-05-06T21:46:04.021000,,,,45.55,,,
2025-05-06T21:46:09.024000,,3.05,,,31.13,,11.42
2025-05-06T21:46:09.025000,,,677.96,,,22.57,
2025-05-06T21:46:09.026000,53.57,,,11.05,,,
2025-05-06T21:46:14.025000,,,,,,,12.35
2025-05-06T21:46:14.026000,,4.67,,,53.34,,
2025-05-06T21:46:14.027000,,,487.83,,,20.6,
2025-05-06T21:46:14.028000,86.17,,,61.37,,,
2025-05-06T21:46:19.030000,,2.31,,,25.74,,12.32
2025-05-06T21:46:19.031000,,,739.66,,,34.83,
2025-05-06T21:46:19.032000,53.35,,,32.22,,,
2025-05-06T21:46:24.034000,,4.65,,,61.86,,12.67
2025-05-06T21:46:24.035000,,,935.33,,,36.95,
2025-05-06T21:46:24.036000,20.67,,,87.49,,,
2025-05-06T21:46:29.038000,,2.67,336.26,,31.18,,10.96
2025-05-06T21:46:29.039000,30.37,,,71.2,,23.48,
2025-05-06T21:46:34.041000,,4.31,,,,,13.52
2025-05-06T21:46:34.042000,,,624.25,,59.54,,
2025-05-06T21:46:34.043000,59.75,,,,,32.86,
2025-05-06T21:46:34.044000,,,,69.08,,,
2025-05-06T21:46:39.045000,,4.87,,,,,12.82
2025-05-06T21:46:39.046000,,,311.26,,61.16,,
2025-05-06T21:46:39.047000,54.42,,,83.71,,37.6,
2025-05-06T21:46:44.047000,,3.09,,,,,12.91
2025-05-06T21:46:44.048000,,,612.82,,41.78,,
2025-05-06T21:46:44.049000,90.65,,,,,30.64,
2025-05-06T21:46:44.050000,,,,27.29,,,
2025-05-06T21:46:49.052000,,4.54,320.95,,55.31,,12.88
2025-05-06T21:46:49.053000,40.73,,,,,31.5,
2025-05-06T21:46:49.054000,,,,55.87,,,
2025-05-06T21:46:54.056000,,3.19,,,40.08,,11.32
2025-05-06T21:46:54.057000,,,846.3,,,,
2025-05-06T21:46:54.058000,91.01,,,,,29.88,
2025-05-06T21:46:54.059000,,,,13.34,,,
2025-05-06T21:46:59.060000,,4.06,,,,,14.31
2025-05-06T21:46:59.061000,,,,,56.93,,
2025-05-06T21:46:59.062000,71.26,,474.79,,,22.2,
2025-05-06T21:46:59.063000,,,,15.41,,,
2025-05-06T21:47:04.066000,,4.88,569.49,,52.24,24.11,11.57
2025-05-06T21:47:04.067000,75.93,,,62.26,,,
2025-05-06T21:47:09.069000,,2.01,,,19.01,,10.91
2025-05-06T21:47:09.070000,34.86,,629.15,,,29.47,
2025-05-06T21:47:09.071000,,,,7.58,,,
2025-05-06T21:47:14.071000,,3.64,,,,,12.53
2025-05-06T21:47:14.072000,,,613.52,,,24.63,
2025-05-06T21:47:14.073000,92.33,,,,40.76,,
2025-05-06T21:47:14.075000,,,,33.9,,,
2025-05-06T21:47:19.076000,,2.22,,,27.95,,13.37
2025-05-06T21:47:19.077000,40.84,,757.68,,,20.11,
2025-05-06T21:47:19.078000,,,,36.61,,,
2025-05-06T21:47:24.079000,,2.1,,,,,10.65
2025-05-06T21:47:24.080000,,,867.51,,18.49,,
2025-05-06T21:47:24.081000,89.23,,,,,25.47,
2025-05-06T21:47:24.082000,,,,51.24,,,
2025-05-06T21:47:29.084000,,3.72,,,48.24,,12.13
2025-05-06T21:47:29.085000,69.52,,362.69,,,33.45,
2025-05-06T21:47:29.086000,,,,77.1,,,
2025-05-06T21:47:34.088000,,2.21,,,23.84,,12.62
2025-05-06T21:47:34.089000,,,602.28,,,21.38,
2025-05-06T21:47:34.090000,20.37,,,19.1,,,
2025-05-06T21:47:39.093000,,3.02,,,39.63,,12.14
2025-05-06T21:47:39.094000,67.67,,205.12,4.35,,37.12,
2025-05-06T21:47:44.094000,,3.79,,,,,14.46
2025-05-06T21:47:44.095000,,,,,54.45,,
2025-05-06T21:47:44.096000,,,276.73,,,,
2025-05-06T21:47:44.097000,61.56,,,,,24.4,
2025-05-06T21:47:44.098000,,,,45.89,,,
2025-05-06T21:47:49.099000,,2.74,,,,,14.34
2025-05-06T21:47:49.101000,,,710.16,,36.05,,
2025-05-06T21:47:49.102000,,,,,,23.56,
2025-05-06T21:47:49.103000,41.97,,,,,,
2025-05-06T21:47:49.105000,,,,53.95,,,
2025-05-06T21:47:54.107000,,,,,,,13.62
2025-05-06T21:47:54.109000,,2.68,,,36.89,,
2025-05-06T21:47:54.110000,39.64,,361.67,,,34.02,
2025-05-06T21:47:54.111000,,,,54.87,,,
2025-05-06T21:47:59.114000,,2.36,438.26,,28.75,,12.12
2025-05-06T21:47:59.116000,63.8,,,,,35.46,
2025-05-06T21:47:59.117000,,,,46.7,,,
2025-05-06T21:48:04.119000,,3.47,,,,,13.81
2025-05-06T21:48:04.120000,,,548.98,,49.73,,
2025-05-06T21:48:04.121000,97.68,,,,,21.41,
2025-05-06T21:48:04.122000,,,,23.54,,,
2025-05-06T21:48:09.125000,37.75,2.63,682.89,,40.45,39.51,14.39
2025-05-06T21:48:09.126000,,,,0.37,,,
2025-05-06T21:48:14.127000,,4.89,265.38,,51.09,,11.25
2025-05-06T21:48:14.129000,,,,,,37.5,
2025-05-06T21:48:14.130000,70.27,,,70.42,,,
2025-05-06T21:48:19.133000,,3.72,,,45.3,,12.85
2025-05-06T21:48:19.134000,,,902.84,,,,
2025-05-06T21:48:19.135000,,,,,,24.96,
2025-05-06T21:48:19.137000,52.26,,,,,,
2025-05-06T21:48:19.138000,,,,76.11,,,
2025-05-06T21:48:24.142000,,2.05,682.03,,23.02,,11.98
2025-05-06T21:48:24.143000,,,,,,27.07,
2025-05-06T21:48:24.144000,78.62,,,,,,
2025-05-06T21:48:24.145000,,,,47.68,,,
2025-05-06T21:48:29.148000,,4.44,,,61.19,,12.74
2025-05-06T21:48:29.149000,,,953.25,,,,
2025-05-06T21:48:29.150000,,,,,,39.67,
2025-05-06T21:48:29.151000,94.9,,,,,,
2025-05-06T21:48:29.152000,,,,18.38,,,
2025-05-06T21:48:34.155000,,2.48,,,37.83,,14.33
2025-05-06T21:48:34.156000,,,853.25,,,,
2025-05-06T21:48:34.158000,,,,,,30.61,
2025-05-06T21:48:34.159000,86.97,,,,,,
2025-05-06T21:48:34.160000,,,,20.12,,,
2025-05-06T21:48:39.163000,,2.1,,,22.97,,11.04
2025-05-06T21:48:39.164000,,,626.44,,,,
2025-05-06T21:48:39.165000,97.38,,,,,20.23,
2025-05-06T21:48:39.166000,,,,67.86,,,
2025-05-06T21:48:44.165000,,,661.94,,24.8,,10.96
2025-05-06T21:48:44.166000,58.54,2.57,,57.07,,33.39,
2025-05-06T21:48:49.171000,,4.13,,,,,
2025-05-06T21:48:49.172000,,,,,49.4,,12.65
2025-05-06T21:48:49.174000,,,359.44,,,35.7,
2025-05-06T21:48:49.175000,93.82,,,,,,
2025-05-06T21:48:49.176000,,,,46.2,,,
2025-05-06T21:48:54.178000,,4.71,,,,,12.15
2025-05-06T21:48:54.179000,,,853.87,,53.93,,
2025-05-06T21:48:54.180000,,,,,,28.52,
2025-05-06T21:48:54.181000,65.45,,,75.17,,,
2025-05-06T21:48:59.183000,,,,,,,12.03
2025-05-06T21:48:59.184000,,2.07,,,22.98,,
2025-05-06T21:48:59.185000,,,644.7,,,,
2025-05-06T21:48:59.187000,24.83,,,78.75,,21.98,
2025-05-06T21:49:04.188000,,4.24,,,,,13.73
2025-05-06T21:49:04.189000,,,826.07,,58.35,,
2025-05-06T21:49:04.190000,84.77,,,,,36.29,
2025-05-06T21:49:04.191000,,,,35.28,,,
2025-05-06T21:49:09.192000,,,,,,,11.93
2025-05-06T21:49:09.193000,,3.51,,,37.14,,
2025-05-06T21:49:09.194000,,,204.35,,,36.77,
2025-05-06T21:49:09.195000,46.35,,,56.27,,,
2025-05-06T21:49:14.195000,,,,,,,14.38
2025-05-06T21:49:14.196000,,4.24,,,59.17,,
2025-05-06T21:49:14.197000,,,787.52,,,,
2025-05-06T21:49:14.198000,,,,,,24.5,
2025-05-06T21:49:14.199000,61.52,,,41.73,,,
2025-05-06T21:49:19.200000,,,,,,,12.18
2025-05-06T21:49:19.201000,,3.26,,,38.86,,
2025-05-06T21:49:19.202000,,,659.39,,,31.24,
2025-05-06T21:49:19.203000,74.76,,,41.49,,,
2025-05-06T21:49:24.205000,,2.57,,,,,12.16
2025-05-06T21:49:24.206000,,,802.89,,31.49,,
2025-05-06T21:49:24.207000,33.69,,,,,34.82,
2025-05-06T21:49:24.208000,,,,29.4,,,
2025-05-06T21:49:29.209000,,,,,,,10.85
2025-05-06T21:49:29.210000,,2.52,,,31.53,,
2025-05-06T21:49:29.211000,,,523.15,,,30.13,
2025-05-06T21:49:29.212000,79.65,,,,,,
2025-05-06T21:49:29.213000,,,,33.57,,,
2025-05-06T21:49:34.214000,,,,,,,10.92
2025-05-06T21:49:34.215000,,2.98,612.28,,33.03,,
2025-05-06T21:49:34.216000,83.84,,,,,31.31,
2025-05-06T21:49:34.217000,,,,52.85,,,
2025-05-06T21:49:39.219000,,2.46,,,24.89,,10.93
2025-05-06T21:49:39.220000,,,591.83,,,36.74,
2025-05-06T21:49:39.221000,44.92,,,71.95,,,
2025-05-06T21:49:44.221000,,3.19,,,,,13.27
2025-05-06T21:49:44.222000,,,965.14,,45.54,36.11,
2025-05-06T21:49:44.223000,38.45,,,43.27,,,
2025-05-06T21:49:49.225000,,,,,,,13.68
2025-05-06T21:49:49.226000,,3.85,,,,,
2025-05-06T21:49:49.227000,,,679.7,,57.39,,
2025-05-06T21:49:49.228000,78.24,,,,,21.14,
2025-05-06T21:49:49.229000,,,,64.01,,,
2025-05-06T21:49:54.231000,,,,,,,10.62
2025-05-06T21:49:54.232000,,2.7,,,,,
2025-05-06T21:49:54.233000,,,585.49,,25.17,,
2025-05-06T21:49:54.234000,83.22,,,,,23.64,
2025-05-06T21:49:54.235000,,,,88.1,,,
2025-05-06T21:49:59.237000,,,,,,,12.67
2025-05-06T21:49:59.238000,,2.6,635.01,,30.43,,
2025-05-06T21:49:59.239000,43.21,,,13.63,,28.95,
2025-05-06T21:50:04.242000,,3.89,308.47,,57.69,23.65,14.04
2025-05-06T21:50:04.243000,72.52,,,1.38,,,
2025-05-06T21:50:09.245000,,4.69,853.01,,65.62,,13.77
2025-05-06T21:50:09.246000,69.8,,,65.91,,36.85,
2025-05-06T21:50:14.246000,,4.4,,,60.87,,13.17
2025-05-06T21:50:14.247000,48.54,,814.19,,,38.83,
2025-05-06T21:50:14.248000,,,,72.3,,,
2025-05-06T21:50:19.250000,,3.12,,,,,13.65
2025-05-06T21:50:19.251000,,,,,41.56,,
2025-05-06T21:50:19.252000,,,202.31,,,38.08,
2025-05-06T21:50:19.253000,75.57,,,,,,
2025-05-06T21:50:19.254000,,,,65.29,,,
2025-05-06T21:50:24.257000,,2.74,,,30.06,,11.61
2025-05-06T21:50:24.258000,,,824.43,,,34.74,
2025-05-06T21:50:24.260000,87.25,,,,,,
2025-05-06T21:50:24.261000,,,,12.99,,,
2025-05-06T21:50:29.264000,40.7,4.97,623.87,11.9,69.91,36.28,13.39
2025-05-06T21:50:34.267000,,4.42,,,,,14.1
2025-05-06T21:50:34.268000,,,,,57.52,,
2025-05-06T21:50:34.269000,,,436.17,,,37.28,
2025-05-06T21:50:34.270000,50.09,,,56.5,,,
2025-05-06T21:50:39.272000,,3.08,,,,,11.81
2025-05-06T21:50:39.273000,,,494.79,,34.05,,
2025-05-06T21:50:39.274000,23.22,,,,,35.09,
2025-05-06T21:50:39.275000,,,,58.17,,,
2025-05-06T21:50:44.274000,,2.6,,,,,13.52
2025-05-06T21:50:44.275000,,,373.23,,31.74,23.68,
2025-05-06T21:50:44.276000,76.24,,,33.19,,,
2025-05-06T21:50:49.278000,,4.03,,,,,11.46
2025-05-06T21:50:49.279000,,,,,48.52,,
2025-05-06T21:50:49.280000,82.41,,517.47,,,29.56,
2025-05-06T21:50:49.281000,,,,55.56,,,
2025-05-06T21:50:54.283000,,4.44,,,,,13.4
2025-05-06T21:50:54.284000,,,716.69,,63.32,27.89,
2025-05-06T21:50:54.285000,63.9,,,,,,
2025-05-06T21:50:54.286000,,,,59.96,,,
2025-05-06T21:50:59.288000,,4.54,,,61.15,,12.96
2025-05-06T21:50:59.289000,,,387.33,,,,
2025-05-06T21:50:59.290000,89.56,,,75.06,,37.32,
2025-05-06T21:51:04.292000,,2.45,,,,,13.75
2025-05-06T21:51:04.293000,,,882.11,,37.57,38.87,
2025-05-06T21:51:04.294000,76.93,,,54.0,,,
2025-05-06T21:51:09.296000,,4.89,,,61.78,,12.09
2025-05-06T21:51:09.297000,,,701.44,,,34.16,
2025-05-06T21:51:09.298000,51.44,,,51.58,,,
2025-05-06T21:51:14.298000,,,,,,,12.71
2025-05-06T21:51:14.300000,,3.67,,,,,
2025-05-06T21:51:14.303000,,,376.57,,49.34,,
2025-05-06T21:51:14.308000,,,,,,26.34,
2025-05-06T21:51:14.324000,90.88,,,13.33,,,
2025-05-06T21:51:19.328000,,,,,,,13.75
2025-05-06T21:51:19.330000,,2.15,,,,,
2025-05-06T21:51:19.334000,,,,,32.25,,
2025-05-06T21:51:19.336000,,,618.83,,,,
2025-05-06T21:51:19.363000,,,,,,30.51,
2025-05-06T21:51:19.368000,24.74,,,,,,
2025-05-06T21:51:19.371000,,,,75.87,,,
2025-05-06T21:51:24.375000,,4.98,,,,,13.45
2025-05-06T21:51:24.376000,,,,,65.51,,
2025-05-06T21:51:24.377000,95.0,,258.87,,,22.57,
2025-05-06T21:51:24.378000,,,,4.7,,,
2025-05-06T21:51:29.379000,,,,,,,11.99
2025-05-06T21:51:29.381000,,4.53,,,,,
2025-05-06T21:51:29.382000,,,,,55.07,,
2025-05-06T21:51:29.384000,,,587.6,,,,
2025-05-06T21:51:29.389000,,,,,,36.09,
2025-05-06T21:51:29.402000,25.24,,,,,,
2025-05-06T21:51:29.403000,,,,70.19,,,
2025-05-06T21:51:34.405000,,,,,,,11.16
2025-05-06T21:51:34.406000,,2.37,,,26.93,,
2025-05-06T21:51:34.407000,,,987.22,,,23.56,
2025-05-06T21:51:34.408000,39.67,,,,,,
2025-05-06T21:51:34.409000,,,,41.96,,,
2025-05-06T21:51:39.410000,,3.13,,,,,11.63
2025-05-06T21:51:39.411000,,,963.84,,36.26,27.16,
2025-05-06T21:51:39.412000,57.76,,,44.16,,,
2025-05-06T21:51:44.412000,,3.15,,,,,10.82
2025-05-06T21:51:44.413000,,,435.66,,31.08,,
2025-05-06T21:51:44.414000,52.57,,,,,32.64,
2025-05-06T21:51:44.415000,,,,53.36,,,
2025-05-06T21:51:49.435000,,3.85,,,,,11.91
2025-05-06T21:51:49.436000,,,,,48.47,,
2025-05-06T21:51:49.437000,,,386.29,,,,
2025-05-06T21:51:49.438000,,,,,,33.67,
2025-05-06T21:51:49.439000,93.95,,,,,,
2025-05-06T21:51:49.441000,,,,55.63,,,
2025-05-06T21:51:54.442000,,,,,,,14.0
2025-05-06T21:51:54.443000,,3.4,,,,,
2025-05-06T21:51:54.444000,,,827.71,,52.15,,
2025-05-06T21:51:54.445000,96.48,,,,,31.83,
2025-05-06T21:51:54.446000,,,,33.1,,,
2025-05-06T21:51:59.448000,,2.8,,,,,12.07
2025-05-06T21:51:59.449000,,,,,33.28,,
2025-05-06T21:51:59.450000,,,262.6,,,27.01,
2025-05-06T21:51:59.451000,25.16,,,,,,
2025-05-06T21:51:59.453000,,,,76.23,,,
2025-05-06T21:52:04.455000,,3.35,202.24,,41.07,,13.38
2025-05-06T21:52:04.456000,,,,,,21.72,
2025-05-06T21:52:04.457000,52.17,,,,,,
2025-05-06T21:52:04.458000,,,,44.12,,,
2025-05-06T21:52:09.459000,,2.27,,,33.08,,12.86
2025-05-06T21:52:09.460000,,,932.67,,,28.53,
2025-05-06T21:52:09.461000,96.52,,,68.74,,,
2025-05-06T21:52:14.459000,,2.37,,,,,11.66
2025-05-06T21:52:14.460000,,,243.98,,25.55,26.11,
2025-05-06T21:52:14.461000,21.17,,,,,,
2025-05-06T21:52:14.462000,,,,76.7,,,
2025-05-06T21:52:19.464000,,,,,,,11.36
2025-05-06T21:52:19.465000,,4.01,322.63,,43.65,26.53,
2025-05-06T21:52:19.466000,66.21,,,66.63,,,
2025-05-06T21:52:24.468000,,3.66,,,,,13.91
2025-05-06T21:52:24.470000,,,,,51.78,,
2025-05-06T21:52:24.471000,,,805.17,,,,
2025-05-06T21:52:24.472000,,,,,,23.06,
2025-05-06T21:52:24.473000,34.69,,,71.62,,,
2025-05-06T21:52:29.475000,,3.06,,,,,13.56
2025-05-06T21:52:29.476000,,,369.07,,44.76,22.06,
2025-05-06T21:52:29.477000,58.53,,,,,,
2025-05-06T21:52:29.478000,,,,19.33,,,
2025-05-06T21:52:34.479000,,2.58,,,,,10.75
2025-05-06T21:52:34.480000,,,835.61,,29.66,33.07,
2025-05-06T21:52:34.481000,46.78,,,89.87,,,
2025-05-06T21:52:39.483000,,2.06,,,24.69,,14.09
2025-05-06T21:52:39.484000,,,358.84,,,,
2025-05-06T21:52:39.485000,46.15,,,26.11,,37.01,
2025-05-06T21:52:44.485000,,,,,,,12.3
2025-05-06T21:52:44.486000,,2.07,,,,,
2025-05-06T21:52:44.488000,50.93,,776.85,2.16,26.22,25.52,
2025-05-06T21:52:49.489000,,4.71,,,,,12.16
2025-05-06T21:52:49.490000,,,721.62,,60.48,35.88,
2025-05-06T21:52:49.491000,89.82,,,83.75,,,
2025-05-06T21:52:54.493000,,3.73,,,,,14.2
2025-05-06T21:52:54.494000,,,423.08,,52.92,,
2025-05-06T21:52:54.495000,68.87,,,,,20.65,
2025-05-06T21:52:54.496000,,,,43.36,,,
2025-05-06T21:52:59.497000,,,,,,,10.53
2025-05-06T21:52:59.498000,,2.79,226.18,,25.94,,
2025-05-06T21:52:59.499000,67.58,,,,,30.52,
2025-05-06T21:52:59.500000,,,,41.42,,,
2025-05-06T21:53:04.501000,,,,,,,14.37
2025-05-06T21:53:04.502000,,3.06,,,,,
2025-05-06T21:53:04.503000,,,408.39,,42.3,,
2025-05-06T21:53:04.504000,,,,,,33.76,
2025-05-06T21:53:04.505000,33.5,,,,,,
2025-05-06T21:53:04.506000,,,,55.72,,,
2025-05-06T21:53:09.508000,,4.2,,,,,13.47
2025-05-06T21:53:09.509000,,,,,60.47,,
2025-05-06T21:53:09.510000,,,761.47,,,32.74,
2025-05-06T21:53:09.511000,47.33,,,41.69,,,
2025-05-06T21:53:14.514000,92.74,,290.6,,,29.7,10.76
2025-05-06T21:53:14.515000,,2.64,,16.21,23.83,,
2025-05-06T21:53:19.518000,69.07,3.59,545.73,,35.91,31.89,11.28
2025-05-06T21:53:19.519000,,,,80.98,,,
2025-05-06T21:53:24.522000,,,,,,,12.13
2025-05-06T21:53:24.523000,,4.06,749.01,,49.58,,
2025-05-06T21:53:24.524000,,,,,,20.86,
2025-05-06T21:53:24.525000,93.76,,,85.3,,,
2025-05-06T21:53:29.527000,,4.98,,,48.46,,10.54
2025-05-06T21:53:29.528000,,,390.78,,,23.64,
2025-05-06T21:53:29.529000,63.26,,,74.42,,,
2025-05-06T21:53:34.579000,32.72,3.06,816.14,26.64,38.23,,12.57
2025-05-06T21:53:34.580000,,,,,,24.65,
2025-05-06T21:53:39.537000,,2.33,614.63,,23.86,,11.74
2025-05-06T21:53:39.538000,75.79,,,,,38.75,
2025-05-06T21:53:39.540000,,,,56.59,,,
2025-05-06T21:53:44.539000,,4.33,,,55.22,,12.92
2025-05-06T21:53:44.541000,,,771.81,,,,
2025-05-06T21:53:44.542000,24.19,,,,,22.72,
2025-05-06T21:53:44.543000,,,,63.58,,,
2025-05-06T21:53:49.544000,,,,,,,11.6
2025-05-06T21:53:49.545000,,2.11,751.58,,22.6,,
2025-05-06T21:53:49.546000,21.29,,,,,39.44,
2025-05-06T21:53:49.547000,,,,57.31,,,
2025-05-06T21:53:54.548000,,,,,,,14.13
2025-05-06T21:53:54.549000,,4.71,,,67.1,,
2025-05-06T21:53:54.550000,88.35,,670.42,,,21.88,
2025-05-06T21:53:54.551000,,,,57.7,,,
2025-05-06T21:53:59.552000,,,,,,,12.73
2025-05-06T21:53:59.553000,,4.09,,,55.49,,
2025-05-06T21:53:59.554000,,,419.37,,,,
2025-05-06T21:53:59.555000,90.98,,,52.89,,29.16,
2025-05-06T21:54:04.557000,,,,,,,13.76
2025-05-06T21:54:04.558000,,3.45,,,51.73,,
2025-05-06T21:54:04.559000,,,890.45,,,,
2025-05-06T21:54:04.560000,83.91,,,,,30.54,
2025-05-06T21:54:04.561000,,,,69.22,,,
2025-05-06T21:54:09.563000,,,,,,,12.45
2025-05-06T21:54:09.564000,,3.15,,,43.41,,
2025-05-06T21:54:09.565000,,,387.81,,,31.13,
2025-05-06T21:54:09.566000,46.24,,,44.0,,,
2025-05-06T21:54:14.567000,,3.89,,,42.22,,11.24
2025-05-06T21:54:14.568000,43.8,,598.18,,,29.7,
2025-05-06T21:54:14.569000,,,,77.14,,,
2025-05-06T21:54:19.571000,,4.25,,,45.23,,11.79
2025-05-06T21:54:19.572000,,,221.97,,,,
2025-05-06T21:54:19.573000,97.67,,,,,30.62,
2025-05-06T21:54:19.574000,,,,76.92,,,
2025-05-06T21:54:24.576000,,4.01,,,57.46,,13.49
2025-05-06T21:54:24.577000,96.11,,296.21,,,32.5,
2025-05-06T21:54:24.578000,,,,29.44,,,
2025-05-06T21:54:29.580000,,,,,,,12.13
2025-05-06T21:54:29.582000,,3.74,,,,,
2025-05-06T21:54:29.583000,,,,,45.25,,
2025-05-06T21:54:29.585000,,,726.99,,,,
2025-05-06T21:54:29.586000,,,,,,30.96,
2025-05-06T21:54:29.588000,73.37,,,,,,
2025-05-06T21:54:29.589000,,,,36.8,,,
2025-05-06T21:54:34.591000,,4.57,586.96,,59.53,,13.73
2025-05-06T21:54:34.592000,99.71,,,33.98,,24.14,
2025-05-06T21:54:39.594000,,4.76,,,64.19,,12.6
2025-05-06T21:54:39.595000,,,991.24,,,,
2025-05-06T21:54:39.596000,52.54,,,40.15,,28.9,
2025-05-06T21:54:44.604000,,,,,,,13.84
2025-05-06T21:54:44.610000,,2.37,,,,,
2025-05-06T21:54:44.612000,,,,,34.14,,
2025-05-06T21:54:44.624000,,,617.04,,,,
2025-05-06T21:54:44.626000,,,,,,34.66,
2025-05-06T21:54:44.632000,51.23,,,,,,
2025-05-06T21:54:44.641000,,,,50.73,,,
2025-05-06T21:54:49.643000,,3.45,,,,,12.77
2025-05-06T21:54:49.644000,,,298.73,,48.21,,
